url_length,n_slash,n_questionmark,n_equal,n_at,n_and,n_exclamation,n_asterisk,n_hastag,n_percent,dots_per_length,hyphens_per_length,is_long_url,has_many_dots,has_ssl,is_cloudflare_protected,special_char_density,suspicious_tld_risk,has_redirects,risk_score,url_complexity,phishing
15,0,0,0,0,0,0,0,0,0,0.125,0.0,0,0,1,1,0.0,0,1,-1.0,1.15,0
20,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.0,0,0,1,0,0.0,0,0,-2.0,1.2,0
21,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,1,0,0.0,0,1,1.0,1.21,0
22,2,0,0,0,0,0,0,0,0,0.043478260869565216,0.0,0,0,0,0,0.0,1,1,3.0,0.72,1
16,0,0,0,0,0,0,0,0,0,0.17647058823529413,0.0,0,0,1,0,0.0,0,0,-2.0,1.66,0
22,0,0,0,0,0,0,0,0,0,0.08695652173913043,0.0,0,0,1,0,0.0,0,1,1.0,1.22,0
38,2,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,0,1,1,0.0,0,1,-1.0,1.88,0
12,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,0,1,0,0.0,0,1,1.0,1.12,0
17,1,0,0,0,0,0,1,0,0,0.05555555555555555,0.0,0,0,0,0,0.0,1,1,3.0,0.67,1
10,0,0,0,0,0,0,0,0,0,0.18181818181818182,0.0,0,0,1,1,0.0,0,0,-4.0,1.1,0
47,3,0,0,0,0,0,0,0,0,0.08333333333333333,0.0,0,0,1,0,0.0,0,0,-2.0,2.47,1
25,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,0,1,0,0.0,0,0,-2.0,1.25,0
11,1,0,0,0,0,0,0,0,0,0.08333333333333333,0.08333333333333333,0,0,1,0,0.08333333333333333,0,0,-1.1666666666666667,0.9099999999999999,0
20,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.0,0,0,1,1,0.0,0,1,-1.0,1.2,0
20,0,0,0,0,0,0,0,0,0,0.047619047619047616,0.0,0,0,1,0,0.0,1,0,-2.0,0.7,0
14,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.0,0,0,1,1,0.0,0,1,-1.0,1.1400000000000001,0
145,2,0,2,1,1,0,0,0,0,0.0273972602739726,0.00684931506849315,1,0,1,0,0.04794520547945205,0,0,0.4794520547945207,7.15,1
20,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.0,0,0,1,0,0.0,0,1,1.0,1.2,0
54,4,0,0,0,0,0,0,0,0,0.05454545454545454,0.0,0,0,1,1,0.01818181818181818,0,0,-3.8181818181818183,2.04,1
17,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0,0,1,0,0.0,0,0,-2.0,1.17,0
55,5,0,0,0,0,0,0,0,0,0.05357142857142857,0.017857142857142856,0,0,1,1,0.017857142857142856,1,0,-3.821428571428571,2.3499999999999996,1
17,1,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0,0,1,0,0.0,0,1,1.0,1.67,0
31,1,0,0,0,0,0,0,0,0,0.0625,0.0,0,0,1,0,0.03125,0,1,1.3125,1.31,0
40,4,0,0,0,0,0,0,0,0,0.024390243902439025,0.0,0,0,1,0,0.0,0,0,-2.0,0.9,1
21,1,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,1,0,0.0,0,0,-2.0,1.21,0
22,0,0,0,0,0,0,0,0,0,0.08695652173913043,0.0,0,0,1,0,0.0,0,0,-2.0,1.22,0
16,0,0,0,0,0,0,0,0,0,0.11764705882352941,0.0,0,0,1,0,0.0,0,1,1.0,1.16,0
18,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.0,0,0,1,0,0.0,0,1,1.0,1.18,0
22,1,0,0,0,0,0,0,0,0,0.08695652173913043,0.0,0,0,1,1,0.0,1,0,-4.0,1.22,0
47,2,0,1,0,0,0,0,0,0,0.020833333333333332,0.0,0,0,0,0,0.020833333333333332,1,1,3.2083333333333335,1.67,1
27,1,0,0,0,0,0,0,0,0,0.07142857142857142,0.0,0,0,1,1,0.0,2,0,-4.0,1.27,0
20,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.0,0,0,1,0,0.0,0,0,-2.0,1.2,0
12,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,0,1,0,0.0,0,1,1.0,1.12,0
22,0,0,0,0,0,0,0,0,0,0.08695652173913043,0.0,0,0,1,1,0.0,0,0,-4.0,1.22,0
27,1,0,1,0,0,0,0,0,0,0.07142857142857142,0.03571428571428571,0,0,1,0,0.07142857142857142,0,0,-1.2857142857142858,2.27,0
23,0,0,0,0,0,0,0,0,0,0.041666666666666664,0.0,0,0,1,1,0.0,0,1,-1.0,0.73,0
27,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.0,0,0,1,1,0.0,0,0,-4.0,1.27,0
52,5,0,0,0,0,0,0,0,0,0.03773584905660377,0.018867924528301886,0,0,0,0,0.018867924528301886,0,1,3.188679245283019,1.82,1
34,3,0,0,0,0,0,0,0,0,0.05714285714285714,0.0,0,0,0,0,0.0,1,0,0.0,1.34,1
47,3,0,0,0,0,0,0,0,0,0.041666666666666664,0.0,0,0,1,0,0.0,2,0,-2.0,1.47,1
37,3,0,0,0,0,0,0,0,0,0.07894736842105263,0.0,0,0,1,0,0.0,1,1,1.0,1.87,1
64,2,0,2,0,1,0,0,0,0,0.015384615384615385,0.0,0,0,0,0,0.06153846153846154,1,0,0.6153846153846154,2.54,1
18,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.0,0,0,1,1,0.0,0,0,-4.0,1.18,0
11,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0,0,1,0,0.0,1,0,-2.0,1.11,0
36,3,0,0,0,0,0,0,0,0,0.05405405405405406,0.0,0,0,0,0,0.0,2,0,0.0,1.3599999999999999,1
31,2,0,1,0,0,0,0,0,0,0.0625,0.0,0,0,0,0,0.03125,2,0,0.3125,2.01,1
48,2,0,0,0,0,0,0,0,0,0.02040816326530612,0.02040816326530612,0,0,0,0,0.02040816326530612,2,0,0.2040816326530612,1.28,1
49,3,0,0,0,0,0,0,0,0,0.04,0.02,0,0,1,0,0.02,1,1,1.2000000000000002,1.79,1
76,5,0,1,0,0,0,0,0,0,0.025974025974025976,0.012987012987012988,1,0,1,0,0.025974025974025976,2,0,0.2597402597402598,2.76,1
12,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,0,1,1,0.0,0,1,-1.0,1.12,0
14,0,0,0,0,0,0,0,0,0,0.06666666666666667,0.0,0,0,1,1,0.0,1,0,-4.0,0.64,0
20,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.0,0,0,1,0,0.0,0,0,-2.0,1.2,0
19,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,1,0.0,1,0,-4.0,1.19,0
24,3,0,0,0,0,0,0,0,0,0.08,0.0,0,0,1,0,0.0,0,0,-2.0,1.24,0
17,0,0,0,0,0,0,0,0,0,0.05555555555555555,0.0,0,0,1,1,0.0,0,1,-1.0,0.67,0
97,5,0,0,0,0,0,0,0,0,0.02040816326530612,0.01020408163265306,1,0,0,0,0.01020408163265306,2,0,2.1020408163265305,2.27,1
38,1,0,0,0,0,0,0,0,0,0.02564102564102564,0.0,0,0,0,0,0.0,1,1,3.0,0.88,1
36,3,0,0,0,0,0,0,0,0,0.05405405405405406,0.02702702702702703,0,0,1,0,0.02702702702702703,1,1,1.2702702702702702,1.66,1
26,0,0,0,0,0,0,0,0,0,0.07407407407407407,0.0,0,0,1,0,0.0,2,0,-2.0,1.26,0
12,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,0,1,1,0.0,0,1,-1.0,1.12,0
132,1,0,5,0,4,0,0,0,4,0.045112781954887216,0.0,1,1,1,0,0.06766917293233082,1,0,2.1766917293233083,7.82,1
30,3,0,0,0,0,0,0,0,0,0.03225806451612903,0.0,0,0,0,0,0.0,1,1,3.0,0.8,1
20,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.0,0,0,1,1,0.0,0,1,-1.0,1.7,0
38,3,0,0,0,0,0,0,0,0,0.05128205128205128,0.0,0,0,0,0,0.0,0,0,0.0,1.38,1
15,1,0,0,0,0,0,0,0,0,0.125,0.0,0,0,1,1,0.0,0,0,-4.0,1.15,0
10,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,1,0,0.0,1,1,1.0,0.6,0
40,2,0,0,0,0,0,0,0,0,0.024390243902439025,0.0,0,0,0,0,0.0,0,1,3.0,0.9,1
12,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,0,1,0,0.0,1,1,1.0,1.12,0
20,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.0,0,0,1,0,0.0,0,1,1.0,1.2,0
27,1,0,0,0,0,0,0,0,0,0.07142857142857142,0.0,0,0,1,1,0.0,0,0,-4.0,1.27,0
20,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.0,0,0,1,1,0.0,0,0,-4.0,1.2,0
20,1,0,0,0,0,0,0,0,0,0.09523809523809523,0.0,0,0,0,0,0.0,2,0,0.0,1.2,1
18,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.0,0,0,1,1,0.0,1,0,-4.0,1.18,0
21,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,1,0,0.0,1,1,1.0,1.21,0
20,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.0,0,0,1,1,0.0,0,1,-1.0,1.2,0
22,0,0,0,0,0,0,0,0,0,0.08695652173913043,0.0,0,0,1,1,0.0,0,0,-4.0,1.22,0
17,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0,0,1,1,0.0,0,1,-1.0,1.17,0
47,3,0,0,0,0,0,0,0,0,0.041666666666666664,0.0,0,0,1,0,0.0,0,0,-2.0,1.47,0
25,1,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,0,1,0,0.0,0,0,-2.0,1.25,0
12,1,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,0,1,0,0.0,0,0,-2.0,1.12,0
17,1,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0,0,1,1,0.0,0,0,-4.0,1.17,0
12,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,0,1,1,0.0,0,1,-1.0,1.12,0
18,1,0,0,0,0,0,0,0,0,0.05263157894736842,0.0,0,0,1,0,0.0,0,0,-2.0,0.6799999999999999,0
23,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.0,0,0,1,1,0.0,1,0,-4.0,1.23,0
15,0,0,0,0,0,0,0,0,0,0.125,0.0,0,0,1,1,0.0,1,1,-1.0,1.15,0
23,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.0,0,0,1,0,0.0,2,1,1.0,1.23,0
16,0,0,0,0,0,0,0,0,0,0.11764705882352941,0.0,0,0,1,0,0.0,0,0,-2.0,1.16,0
44,3,0,0,0,0,0,0,0,0,0.044444444444444446,0.0,0,0,0,0,0.0,1,0,0.0,1.44,1
92,5,0,0,0,0,0,0,0,1,0.08602150537634409,0.021505376344086023,1,1,0,0,0.03225806451612903,2,0,3.8225806451612905,5.52,1
46,3,0,0,0,0,0,0,0,0,0.0425531914893617,0.0,0,0,1,1,0.0,0,0,-4.0,1.46,0
35,2,0,0,0,0,0,0,0,0,0.05555555555555555,0.08333333333333333,0,0,0,0,0.08333333333333333,1,0,0.8333333333333333,2.25,1
71,4,0,1,1,0,0,0,0,0,0.06944444444444445,0.013888888888888888,0,1,1,0,0.041666666666666664,2,0,-0.08333333333333348,6.21,1
20,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.0,0,0,1,0,0.0,1,0,-2.0,1.2,0
10,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,1,0,0.0,0,0,-2.0,0.6,0
17,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0,0,1,1,0.0,0,0,-4.0,1.17,0
24,0,0,0,0,0,0,0,0,0,0.08,0.0,0,0,1,1,0.0,0,1,-1.0,1.24,0
19,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,0,0.0,0,0,-2.0,1.19,0
54,4,0,0,0,0,0,0,0,0,0.07272727272727272,0.0,0,0,1,0,0.0,2,0,-2.0,2.54,1
22,0,0,0,0,0,0,0,0,0,0.17391304347826086,0.0,0,0,1,0,0.0,1,0,-2.0,2.22,0
20,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.0,0,0,1,1,0.0,0,0,-4.0,1.2,0
78,4,0,0,0,0,0,0,0,0,0.012658227848101266,0.0,1,0,0,0,0.0,1,0,2.0,1.28,1
15,0,0,0,0,0,0,0,0,0,0.125,0.0,0,0,1,0,0.0,0,1,1.0,1.15,0
104,4,0,0,0,0,0,0,0,3,0.02857142857142857,0.009523809523809525,1,0,1,0,0.047619047619047616,1,0,0.4761904761904763,2.84,1
27,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.0,0,0,1,1,0.0,0,1,-1.0,1.27,0
25,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,0,1,1,0.0,0,1,-1.0,1.25,0
93,4,0,2,1,1,0,0,0,0,0.07446808510638298,0.031914893617021274,1,1,1,0,0.06382978723404255,1,0,2.1382978723404253,8.73,1
11,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0,0,1,0,0.0,0,1,1.0,1.11,0
13,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.0,0,0,1,1,0.0,0,0,-4.0,0.63,0
23,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.0,0,0,1,0,0.0,0,1,1.0,1.23,0
19,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,0,0.0,0,1,1.0,1.19,0
26,0,0,0,0,0,0,0,0,0,0.07407407407407407,0.0,0,0,1,0,0.0,0,0,-2.0,1.26,0
76,2,0,0,0,0,0,0,0,0,0.06493506493506493,0.012987012987012988,1,1,0,0,0.012987012987012988,2,1,6.629870129870129,3.5599999999999996,1
13,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.0,0,0,1,1,0.0,0,1,-1.0,1.13,0
25,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,0,1,0,0.0,0,1,1.0,1.25,0
18,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.0,0,0,1,1,0.0,0,1,-1.0,1.18,0
17,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0,0,1,1,0.0,0,0,-4.0,1.17,0
42,5,0,0,0,0,0,0,0,0,0.046511627906976744,0.0,0,0,0,0,0.0,0,0,0.0,1.42,1
15,0,0,0,0,0,0,0,0,0,0.1875,0.0,0,0,1,1,0.0,1,0,-4.0,1.65,0
17,0,0,0,0,0,0,0,0,0,0.05555555555555555,0.0,0,0,1,0,0.0,0,1,1.0,0.67,0
67,4,0,0,0,0,0,0,0,0,0.029411764705882353,0.0,0,0,0,0,0.0,2,0,0.0,1.67,1
18,1,0,0,0,0,0,0,0,0,0.10526315789473684,0.0,0,0,1,0,0.0,0,0,-2.0,1.18,0
14,0,0,0,0,0,0,0,0,0,0.06666666666666667,0.06666666666666667,0,0,1,0,0.06666666666666667,1,0,-1.3333333333333335,0.94,0
46,3,0,0,0,0,0,0,0,0,0.0425531914893617,0.0,0,0,0,0,0.0,0,0,0.0,1.46,1
21,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,1,1,0.0,0,0,-4.0,1.21,0
29,0,0,0,0,0,0,0,0,0,0.06666666666666667,0.1,0,0,1,0,0.1,0,0,-1.0,2.19,0
20,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.0,0,0,1,1,0.0,2,1,-1.0,1.2,0
17,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0,0,1,0,0.0,0,1,1.0,1.17,0
14,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.0,0,0,1,0,0.0,1,1,1.0,1.1400000000000001,0
23,1,0,0,0,0,0,0,0,0,0.08333333333333333,0.0,0,0,0,0,0.0,0,0,0.0,1.23,1
27,3,0,1,0,0,0,0,0,0,0.07142857142857142,0.0,0,0,1,0,0.03571428571428571,0,0,-1.6428571428571428,1.97,1
63,5,1,1,0,0,0,0,0,0,0.109375,0.0,0,1,0,0,0.015625,0,0,1.65625,5.53,1
19,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,0,0.0,0,1,1.0,1.19,0
32,1,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,0,0,0.0,0,0,0.0,1.82,1
229,3,0,3,0,2,0,0,0,0,0.008695652173913044,0.0,1,0,1,0,0.017391304347826087,0,0,0.17391304347826075,5.39,1
29,0,0,0,0,0,0,0,0,0,0.06666666666666667,0.0,0,0,1,0,0.0,0,0,-2.0,1.29,0
19,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,0,0.0,0,1,1.0,1.19,0
17,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0,0,1,1,0.0,0,1,-1.0,1.67,0
45,2,0,0,0,0,0,0,0,0,0.021739130434782608,0.043478260869565216,0,0,1,0,0.043478260869565216,0,0,-1.565217391304348,1.5499999999999998,1
153,4,0,5,1,5,0,0,0,2,0.025974025974025976,0.012987012987012988,1,0,1,0,0.06493506493506493,0,1,3.64935064935065,9.629999999999999,1
15,0,0,0,0,0,0,0,0,0,0.125,0.0,0,0,1,0,0.0,0,0,-2.0,1.15,0
198,2,0,5,0,4,0,0,0,0,0.010050251256281407,0.06030150753768844,1,0,1,0,0.08542713567839195,1,0,0.8542713567839195,10.08,1
102,1,0,3,0,2,0,0,0,22,0.019417475728155338,0.0,1,0,1,0,0.24271844660194175,0,0,2.4271844660194173,4.119999999999999,0
38,3,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,0,0,0,0.0,1,0,0.0,1.88,1
20,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.0,0,0,1,1,0.0,0,1,-1.0,1.2,0
20,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.0,0,0,1,1,0.0,0,0,-4.0,1.2,0
24,1,0,0,0,0,0,0,0,0,0.08,0.0,0,0,1,0,0.0,0,0,-2.0,1.24,0
22,0,0,0,0,0,0,0,0,0,0.13043478260869565,0.0,0,0,1,0,0.0,2,0,-2.0,1.72,0
46,6,0,1,0,0,0,0,0,0,0.0851063829787234,0.0,0,0,0,0,0.02127659574468085,1,0,0.2127659574468085,3.16,1
20,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.0,0,0,1,0,0.0,0,0,-2.0,1.2,0
20,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.0,0,0,1,1,0.0,0,0,-4.0,1.2,0
43,1,0,0,0,0,0,0,0,0,0.045454545454545456,0.022727272727272728,0,0,0,0,0.022727272727272728,1,0,0.2272727272727273,1.73,1
64,4,0,0,0,0,0,0,0,0,0.03076923076923077,0.0,0,0,0,0,0.0,2,0,0.0,1.6400000000000001,1
31,1,0,0,0,0,0,0,0,0,0.0625,0.0,0,0,1,0,0.0,0,0,-2.0,1.31,0
15,0,0,0,0,0,0,0,0,0,0.125,0.0,0,0,1,0,0.0,0,0,-2.0,1.15,0
14,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.0,0,0,1,1,0.0,0,0,-4.0,1.1400000000000001,0
19,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,0,0.0,0,1,1.0,1.19,0
13,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.0,0,0,1,0,0.0,0,0,-2.0,1.13,0
19,1,0,0,0,0,0,0,0,0,0.05,0.0,0,0,0,0,0.0,2,1,3.0,0.69,1
55,2,0,0,0,0,0,0,0,0,0.05357142857142857,0.0,0,0,0,0,0.0,0,0,0.0,2.05,1
38,3,0,0,0,0,0,0,0,0,0.05128205128205128,0.0,0,0,1,0,0.0,1,0,-2.0,1.38,1
70,7,0,0,0,0,0,0,0,0,0.04225352112676056,0.04225352112676056,0,0,1,0,0.04225352112676056,1,0,-1.5774647887323945,3.1,1
19,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,0,0.0,0,0,-2.0,1.19,0
73,1,0,0,0,0,0,0,0,0,0.02702702702702703,0.05405405405405406,0,0,0,0,0.05405405405405406,2,1,3.5405405405405403,2.9299999999999997,1
24,1,0,0,0,0,0,0,0,0,0.08,0.0,0,0,1,0,0.0,0,0,-2.0,1.24,0
17,1,0,0,0,0,0,0,0,0,0.05555555555555555,0.0,0,0,0,0,0.0,2,0,0.0,0.67,1
21,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,1,0,0.0,0,0,-2.0,1.21,0
14,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.0,0,0,1,0,0.0,0,0,-2.0,1.1400000000000001,0
17,1,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0,0,1,0,0.0,1,1,1.0,1.17,0
37,3,0,0,0,0,0,0,0,0,0.05263157894736842,0.0,0,0,0,0,0.0,1,0,0.0,1.37,1
24,0,0,0,0,0,0,0,0,0,0.08,0.0,0,0,1,0,0.0,0,0,-2.0,1.24,0
41,3,0,0,0,0,0,0,0,0,0.047619047619047616,0.0,0,0,1,0,0.0,1,0,-2.0,1.4100000000000001,1
21,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,1,0,0.0,1,1,1.0,1.21,0
84,7,0,0,0,0,0,0,0,0,0.023529411764705882,0.011764705882352941,1,0,0,1,0.023529411764705882,2,0,0.23529411764705888,2.1399999999999997,1
25,1,0,0,0,0,0,0,0,0,0.038461538461538464,0.0,0,0,1,0,0.0,2,0,-2.0,0.75,1
20,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.0,0,0,1,0,0.0,0,1,1.0,1.2,0
20,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.0,0,0,1,1,0.0,0,0,-4.0,1.2,0
50,1,0,2,0,1,0,0,0,0,0.0392156862745098,0.0,0,0,1,0,0.0392156862745098,1,0,-1.607843137254902,2.9,0
85,8,0,0,0,0,0,0,0,0,0.03488372093023256,0.011627906976744186,1,0,0,0,0.023255813953488372,2,0,2.2325581395348837,2.65,1
48,6,0,0,0,0,0,0,0,0,0.04081632653061224,0.04081632653061224,0,0,1,0,0.04081632653061224,0,0,-1.5918367346938775,2.08,1
20,0,0,0,0,0,0,0,0,0,0.19047619047619047,0.0,0,0,1,0,0.0,0,0,-2.0,2.2,0
32,1,0,0,0,0,0,0,0,0,0.15151515151515152,0.0,0,1,1,0,0.0,0,0,-0.5,2.82,0
51,3,0,0,0,0,0,0,0,0,0.038461538461538464,0.019230769230769232,0,0,0,0,0.019230769230769232,0,0,0.19230769230769232,1.81,1
17,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0,0,1,0,0.0,1,1,1.0,1.17,0
22,0,0,0,0,0,0,0,0,0,0.043478260869565216,0.0,0,0,1,1,0.0,1,0,-4.0,0.72,0
24,0,0,0,0,0,0,0,0,0,0.16,0.0,0,0,1,1,0.0,0,0,-4.0,2.24,0
12,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.07692307692307693,0,0,1,1,0.07692307692307693,0,1,-0.23076923076923084,0.9199999999999999,0
18,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.0,0,0,1,1,0.0,0,1,-1.0,1.18,0
29,0,0,0,0,0,0,0,0,0,0.06666666666666667,0.0,0,0,1,0,0.0,0,0,-2.0,1.29,0
25,2,0,0,0,0,0,0,0,0,0.038461538461538464,0.0,0,0,0,0,0.0,1,0,0.0,0.75,1
17,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0,0,1,1,0.0,1,0,-4.0,1.17,0
21,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.045454545454545456,0,0,1,1,0.045454545454545456,0,0,-3.5454545454545454,1.51,0
23,1,0,0,0,0,0,0,0,0,0.08333333333333333,0.041666666666666664,0,0,1,1,0.041666666666666664,0,0,-3.5833333333333335,1.53,0
10,0,0,0,0,0,0,0,0,0,0.18181818181818182,0.0,0,0,1,0,0.0,1,0,-2.0,1.1,0
20,1,0,0,0,0,0,0,0,0,0.09523809523809523,0.0,0,0,1,0,0.0,0,0,-2.0,1.2,0
33,3,0,0,0,0,0,0,0,0,0.058823529411764705,0.0,0,0,1,0,0.029411764705882353,0,1,1.2941176470588234,1.33,0
25,1,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,0,1,1,0.0,0,0,-4.0,1.25,0
20,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.047619047619047616,0,0,1,1,0.047619047619047616,2,0,-3.5238095238095237,1.5,0
58,3,0,0,0,0,0,0,0,0,0.05084745762711865,0.01694915254237288,0,0,0,0,0.05084745762711865,0,0,0.5084745762711864,2.38,1
58,4,0,0,0,0,0,0,0,0,0.05084745762711865,0.01694915254237288,0,0,0,0,0.01694915254237288,2,0,0.1694915254237288,2.38,1
23,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.0,0,0,1,1,0.0,0,0,-4.0,1.23,0
15,0,0,0,0,0,0,0,0,0,0.125,0.0,0,0,1,1,0.0,2,1,-1.0,1.15,0
25,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,0,1,0,0.0,0,1,1.0,1.25,0
58,4,0,0,0,0,0,0,0,0,0.05084745762711865,0.06779661016949153,0,0,1,0,0.06779661016949153,2,0,-1.3220338983050848,3.2800000000000002,1
15,1,0,0,0,0,0,0,0,0,0.0625,0.0625,0,0,0,0,0.0625,1,1,3.625,0.95,1
21,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,1,0,0.0,0,0,-2.0,1.21,0
39,2,0,0,0,0,0,0,0,0,0.125,0.0,0,1,1,1,0.0,0,0,-2.5,2.89,0
12,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,0,1,0,0.0,0,1,1.0,1.12,0
18,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.0,0,0,1,1,0.0,2,0,-4.0,1.18,0
13,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.0,0,0,1,1,0.0,0,0,-4.0,0.63,0
9,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,1,0.0,0,0,-4.0,0.59,0
14,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.0,0,0,1,1,0.0,0,1,-1.0,1.1400000000000001,0
28,2,0,0,0,0,0,0,0,0,0.034482758620689655,0.0,0,0,0,0,0.0,2,0,0.0,0.78,1
68,4,0,0,0,0,0,0,0,0,0.043478260869565216,0.0,0,0,0,0,0.0,2,0,0.0,2.18,1
320,2,0,4,0,3,0,0,0,0,0.006230529595015576,0.0,1,0,0,0,0.01557632398753894,0,0,2.155763239875389,7.0,1
25,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,0,1,1,0.0,0,1,-1.0,2.25,0
265,5,0,3,1,8,0,0,0,1,0.05263157894736842,0.0,1,1,0,0,0.03007518796992481,0,0,3.800751879699248,13.75,1
42,3,0,0,0,0,0,0,0,1,0.046511627906976744,0.0,0,0,0,1,0.023255813953488372,0,0,-1.7674418604651163,1.42,1
20,0,0,0,0,0,0,0,0,0,0.047619047619047616,0.0,0,0,1,0,0.0,0,1,1.0,0.7,0
21,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,1,0,0.0,2,0,-2.0,1.21,0
21,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,1,0,0.0,0,1,1.0,1.21,0
103,2,0,0,0,0,0,0,0,0,0.019230769230769232,0.04807692307692308,1,0,1,0,0.04807692307692308,1,1,3.480769230769231,3.5300000000000002,1
11,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0,0,1,0,0.0,0,1,1.0,1.11,0
